"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3100000","3100000-104-2017-00182","20171010","","01","영업/정상","01","영업","","","","","029326468","20.16","139831","서울특별시 노원구 상계동 746-5번지 상계주공2단지 아파트상가 105호","서울특별시 노원구 동일로 1355, 105호 (상계동)","01763","큰집닭강정","2017-10-10 16:43:03","I","2018-08-31 23:59:59.0","기타 휴게음식점","205341.384982763    ","460838.369137318    ","기타 휴게음식점","","","","","","","","","","","","","","N","20.16","","",""
"3100000","3100000-104-2017-00183","20171011","","03","폐업","02","폐업","20180423","","","","","84.00","139820","서울특별시 노원구 상계동 456-49번지 ","서울특별시 노원구 한글비석로49길 64, 1층 (상계동)","01679","시카고분식쟁이(상계점)","2018-04-23 11:05:01","I","2018-08-31 23:59:59.0","일반조리판매","205765.379465026    ","462137.256577056    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","84","","",""
"3100000","3100000-104-2017-00184","20171013","","03","폐업","02","폐업","20190515","","","","070 41971140","16.50","139846","서울특별시 노원구 월계동 413-1번지 8층 ","서울특별시 노원구 석계로 102, 8층 (월계동)","01886","커피랑도서관","2019-05-15 17:06:33","U","2019-05-17 02:40:00.0","커피숍","205310.199521657    ","457885.073868401    ","커피숍","","","","","","","","","","","","","","N","16.5","","",""
"3100000","3100000-104-2017-00185","20171016","","01","영업/정상","01","영업","","","","","","79.00","139821","서울특별시 노원구 상계동 717번지 1층 ","서울특별시 노원구 노해로 495, 1층 (상계동)","01695","봄바람빵카페 노원점","2018-11-30 17:06:36","U","2018-12-04 02:40:00.0","기타 휴게음식점","205501.560007932    ","461417.004312985    ","기타 휴게음식점","","","","","상수도전용","","","","","","","","","N","79","","",""
"3100000","3100000-104-2017-00186","20171016","","03","폐업","02","폐업","20210811","","","","","32.40","139822","서울특별시 노원구 상계동 649-1 다래빌딩 107호","서울특별시 노원구 동일로 1554, 107호 (상계동, 다래빌딩)","01674","치앤강마들점","2021-08-11 14:04:15","U","2021-08-13 02:40:00.0","기타 휴게음식점","205005.107760722    ","462756.332743137    ","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","32.4","","",""
"3100000","3100000-104-2017-00187","20171017","","01","영업/정상","01","영업","","","","","02  952 8484","44.03","139862","서울특별시 노원구 중계동 426-8 1층 ","서울특별시 노원구 한글비석로15길 105, 1층 (중계동)","01707","동죽칼국수","2021-08-06 13:14:25","U","2021-08-08 02:40:00.0","기타 휴게음식점","206373.785083395    ","461247.497836985    ","기타 휴게음식점","","","","","","","","","","","","","","N","44.03","","",""
"3100000","3100000-104-2017-00188","20171017","","03","폐업","02","폐업","20180328","","","","02  978 0109","13.20","139818","서울특별시 노원구 상계동 389-465번지 1층 103호","서울특별시 노원구 상계로23길 20-11, 1층 103호 (상계동)","01684","상계동김밥,도시락","2018-03-28 16:58:03","I","2018-08-31 23:59:59.0","일반조리판매","206012.462031906    ","461893.894780502    ","일반조리판매","","","","","","","","","","","","","","N","13.2","","",""
"3100000","3100000-104-2017-00189","20171019","","03","폐업","02","폐업","20210401","","","","","104.18","139838","서울특별시 노원구 상계동 1128 극동늘푸른상가 1층 102,103호 ","서울특별시 노원구 동일로246길 39, 1층 102,103호 (상계동, 극동늘푸른상가)","01626","좋아해,커피","2021-04-01 14:28:02","U","2021-04-03 02:40:00.0","커피숍","204982.667824475    ","463884.895275557    ","커피숍","","","","","상수도전용","","","","","","","","","N","104.18","","",""
"3100000","3100000-104-2017-00190","20171019","","01","영업/정상","01","영업","","","","","","33.00","139821","서울특별시 노원구 상계동 593-2번지 1층 3호","서울특별시 노원구 상계로3길 16, 1층 3호 (상계동)","01693","오케이크","2017-10-19 11:26:39","I","2018-08-31 23:59:59.0","기타 휴게음식점","205448.124578049    ","461626.673163609    ","기타 휴게음식점","","","","","상수도전용","","","","","","","","","N","33","","",""
"3100000","3100000-104-2017-00191","20171024","","01","영업/정상","01","영업","","","","","02 9753015","3.30","139800","서울특별시 노원구 공릉동 111번지 1층 101호","서울특별시 노원구 화랑로51길 17, 1층 101호 (공릉동)","01800","GS25공릉화랑점","2017-10-24 14:30:29","I","2018-08-31 23:59:59.0","편의점","207746.151245202    ","457922.120883717    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3100000","3100000-104-2017-00192","20171025","","03","폐업","02","폐업","20180604","","","","","28.12","139818","서울특별시 노원구 상계동 389-480번지 ","서울특별시 노원구 상계로23길 27 (상계동)","01684","보스톤커피 코리아","2018-06-04 17:58:18","I","2018-08-31 23:59:59.0","커피숍","205947.004129876    ","461864.350859504    ","커피숍","","","","","","","","","","","","","","N","28.12","","",""
"3100000","3100000-104-2017-00193","20171026","","01","영업/정상","01","영업","","","","","02  979 0602","38.40","139869","서울특별시 노원구 하계동 76-5번지 1층 ","서울특별시 노원구 공릉로58길 108, 1층 (하계동)","01809","휘드까페","2017-10-26 17:23:26","I","2018-08-31 23:59:59.0","커피숍","206499.111515854    ","459259.383434946    ","커피숍","","","","","","","","","","","","","","N","38.4","","",""
"3100000","3100000-104-2017-00194","20171027","","01","영업/정상","01","영업","","","","","","30.00","139708","서울특별시 노원구 상계동 713번지 롯데백화점 지하1층 ","서울특별시 노원구 동일로 1414, 지하1층 (상계동)","01695","라멘이찌방","2017-10-27 16:12:54","I","2018-08-31 23:59:59.0","일반조리판매","205320.28476675     ","461419.881795004    ","일반조리판매","","","","","","","","","","","","","","N","30","","",""
"3100000","3100000-104-2017-00195","20171027","","03","폐업","02","폐업","20180524","","","","","10.30","139708","서울특별시 노원구 상계동 713번지 롯데백화점 지하1층 ","서울특별시 노원구 동일로 1414, 지하1층 (상계동)","01695","티즈데이","2018-05-24 11:59:38","I","2018-08-31 23:59:59.0","기타 휴게음식점","205320.28476675     ","461419.881795004    ","기타 휴게음식점","","","","","","","","","","","","","","N","10.3","","",""
"3100000","3100000-104-2017-00196","20171027","","03","폐업","02","폐업","20200116","","","","02  976 1071","10.00","139800","서울특별시 노원구 공릉동 120-5번지 1층 ","서울특별시 노원구 화랑로51길 18, 1층 (공릉동)","01801","씨유서울여대후문","2020-01-16 11:40:07","U","2020-01-18 02:40:00.0","기타 휴게음식점","207849.086484736    ","457964.699655165    ","기타 휴게음식점","","","","","","","","","","","","","","N","10","","",""
"3100000","3100000-104-2017-00197","20171031","","03","폐업","02","폐업","20210412","","","","","39.06","139821","서울특별시 노원구 상계동 603-2 하이웰빙상가 A동 110호","서울특별시 노원구 상계로1길 14-11, A동 110호 (상계동)","01693","US(유에스)","2021-04-12 16:25:32","U","2021-04-14 02:40:00.0","커피숍","205390.285338416    ","461626.244911047    ","커피숍","","","","","상수도전용","","","","","","","","","N","39.06","","",""
"3100000","3100000-104-2017-00198","20171102","","01","영업/정상","01","영업","","","","","","30.96","139837","서울특별시 노원구 상계동 1117-2번지 ","서울특별시 노원구 동일로246길 46, 1층 101호 (상계동, 에든버러캐슬)","01625","리얼빈스","2018-07-18 12:58:13","I","2018-08-31 23:59:59.0","커피숍","204893.423134982    ","463881.694008929    ","커피숍","","","","","","","","","","","","","","N","30.96","","",""
"3100000","3100000-104-2017-00199","20171106","","03","폐업","02","폐업","20200918","","","","","6.60","139804","서울특별시 노원구 공릉동 411-26 2층 ","서울특별시 노원구 공릉로 168, 2층 (공릉동)","01818","피에스타PC방노원공릉점","2020-09-18 14:09:47","U","2020-09-20 02:40:00.0","일반조리판매","206999.128357387    ","458076.020375863    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","6.6","","",""
"3100000","3100000-104-2017-00200","20171106","","03","폐업","02","폐업","20181102","","","","","23.14","139240","서울특별시 노원구 공릉동 596-31번지 ","서울특별시 노원구 동일로176길 11-13, 1층 (공릉동)","01848","휘카페노원","2018-11-02 17:05:31","U","2018-11-12 04:00:00.0","커피숍","206582.4            ","457591.325          ","커피숍","","","","","상수도전용","","","","","","","","","N","23.14","","",""
"3100000","3100000-104-2017-00201","20171109","","01","영업/정상","01","영업","","","","","","16.97","139842","서울특별시 노원구 월계동 320-11번지 사슴3단지아파트 상가 101호","서울특별시 노원구 월계로55길 3, 101호 (월계동, 사슴3단지아파트 상가)","01865","쥬스떡볶이","2017-11-09 10:52:44","I","2018-08-31 23:59:59.0","일반조리판매","205199.04912643     ","458821.008483722    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","16.97","","",""
"3100000","3100000-104-2017-00202","20171114","","03","폐업","02","폐업","20200331","","","","","10.90","139837","서울특별시 노원구 상계동 1049-71번지 ","서울특별시 노원구 동일로 1633, 1층 (상계동)","01612","강정&빨간떡볶이","2020-03-31 17:53:19","U","2020-04-02 02:40:00.0","기타 휴게음식점","204780.483091647    ","463532.934877533    ","기타 휴게음식점","","","","","","","","","","","","","","N","10.9","","",""
"3100000","3100000-104-2017-00203","20171120","","03","폐업","02","폐업","20221215","","","","","3.30","139827","서울특별시 노원구 상계동 693 미도빌딩 104호","서울특별시 노원구 동일로 1426, 104호 (상계동)","01694","GS25노원롯데점","2022-12-15 17:05:24","U","2021-11-01 23:07:00.0","편의점","205273.302426861","461515.158002149","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2017-00204","20171120","","01","영업/정상","01","영업","","","","","","19.84","139837","서울특별시 노원구 상계동 1098-1 스위트리아 ","서울특별시 노원구 동일로241가길 52, 102동 101호 (상계동, 스위트리아)","01606","달콤바스켓","2020-09-29 10:26:38","U","2020-10-01 02:40:00.0","커피숍","204514.74897202     ","463818.470087295    ","커피숍","","","","","상수도전용","","","","","","","","","N","19.84","","",""
"3100000","3100000-104-2017-00205","20171122","","03","폐업","02","폐업","20210817","","","","02 9353354","15.50","139836","서울특별시 노원구 상계동 963-2 ","서울특별시 노원구 수락산로 212, 3층 (상계동)","01616","LITTLE BEETLE 상계점(리틀비틀)","2021-08-17 16:19:24","U","2021-08-19 02:40:00.0","키즈카페","204814.166728862    ","463160.287502488    ","키즈카페","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","15.5","","",""
"3100000","3100000-104-2017-00206","20171123","","03","폐업","02","폐업","20190925","","","","","24.00","139859","서울특별시 노원구 중계동 434-17번지 102호","서울특별시 노원구 덕릉로 663-2, 102호 (중계동)","01699","러브파트3노원점","2019-09-25 14:43:43","U","2019-09-27 02:40:00.0","커피숍","206506.165992444    ","461619.019503827    ","커피숍","","","","","상수도전용","","","","","","","","","N","24","","",""
"3100000","3100000-104-2017-00207","20171128","","01","영업/정상","01","영업","","","","","","3.30","139808","서울특별시 노원구 공릉동 684-11번지 금성빌딩 ","서울특별시 노원구 섬밭로 6, 1층 (공릉동)","01860","GS25공릉퍼스트점","2017-11-28 11:23:32","I","2018-08-31 23:59:59.0","편의점","206371.764554414    ","457227.455882764    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3100000","3100000-104-2017-00208","20171129","","01","영업/정상","01","영업","","","","","02  951 1011","98.00","139854","서울특별시 노원구 중계동 58-64번지 득림빌딩 ","서울특별시 노원구 중계로 120, 5층 (중계동)","01726","스터디101(STUDY101)","2019-05-30 11:59:05","U","2019-06-01 02:40:00.0","기타 휴게음식점","207149.521057387    ","460442.251691919    ","기타 휴게음식점","","","","","","","","","","","","","","N","98","","",""
"3100000","3100000-104-2017-00209","20171204","","03","폐업","02","폐업","20221110","","","","15220761","35.80","139708","서울특별시 노원구 상계동 713 롯데백화점","서울특별시 노원구 동일로 1414, 10층 (상계동, 롯데백화점노원점)","01695","밀크이즘(milkism)","2022-11-10 09:18:19","U","2021-10-31 23:02:00.0","아이스크림","205320.28476675","461419.881795004","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2017-00210","20171208","","03","폐업","02","폐업","20220728","","","","","25.33","139800","서울특별시 노원구 공릉동 170-2 한국전력중앙교육원 2층","서울특별시 노원구 노원로 130, 한국전력중앙교육원 2층 (공릉동)","01793","스타쿠빙커피전문점(한국전력공사인재개발원점)","2022-07-28 10:29:27","U","2021-12-06 21:00:00.0","커피숍","207421.02966982","459008.686538335","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2017-00211","20171208","","01","영업/정상","01","영업","","","","","02  979 3781","3.30","139800","서울특별시 노원구 공릉동 240-223번지 ","서울특별시 노원구 노원로1나길 11, 1층 (공릉동)","01826","GS25태릉사랑","2019-12-16 10:54:42","U","2019-12-18 02:40:00.0","편의점","207227.384606276    ","457677.060406885    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3100000","3100000-104-2017-00212","20171211","","01","영업/정상","01","영업","","","","","","20.00","139848","서울특별시 노원구 월계동 749번지 ","서울특별시 노원구 마들로5가길 66-107, 초안산캠핑장 용품점(매점) 1층 (월계동)","01866","토아","2017-12-11 14:42:21","I","2018-08-31 23:59:59.0","커피숍","204336.148709778    ","460014.532414545    ","커피숍","","","","","","","","","","","","","","N","20","","",""
"3100000","3100000-104-2017-00213","20171213","","03","폐업","02","폐업","20230102","","","","","85.95","139810","서울특별시 노원구 상계동 67 1층 103호","서울특별시 노원구 덕릉로126길 11, 1층 103호 (상계동)","01643","할리스커피","2023-01-02 16:54:49","U","2022-12-01 00:04:00.0","커피숍","207148.07098568","463140.410750422","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2017-00214","20171214","","01","영업/정상","01","영업","","","","","02 9486953","3.30","139916","서울특별시 노원구 월계동 922번지 서광아파트 ","서울특별시 노원구 마들로1길 44, 상가동 1층 101호 (월계동, 서광아파트)","01910","씨유월계서광점","2017-12-14 16:13:16","I","2018-08-31 23:59:59.0","편의점","205660.964261408    ","457868.070486447    ","편의점","","","","","상수도전용","","","","","","","","","N","3.3","","",""
"3100000","3100000-104-2017-00215","20171218","","01","영업/정상","01","영업","","","","","","59.64","139808","서울특별시 노원구 공릉동 649-4 ","서울특별시 노원구 화랑로 477, 1층 (공릉동)","01803","피자메카공릉점","2021-07-09 13:45:43","U","2021-07-11 02:40:00.0","패스트푸드","207010.816935513    ","457458.697570693    ","패스트푸드","","","","","상수도전용","","","","","","","","","N","59.64","","",""
"3100000","3100000-104-2017-00216","20171219","","03","폐업","02","폐업","20200506","","","","","32.20","139823","서울특별시 노원구 상계동 652-2번지 온누리교회 1층 102호","서울특별시 노원구 동일로227길 47, 온누리교회 1층 102호 (상계동)","01619","디저트카페 봄","2020-05-06 10:41:16","U","2020-05-08 02:40:00.0","커피숍","204721.168505085    ","462733.457185662    ","커피숍","","","","","","","","","","","","","","N","32.2","","",""
"3100000","3100000-104-2017-00217","20171222","","03","폐업","02","폐업","20200331","","","","02  949 3006","168.36","139808","서울특별시 노원구 공릉동 678-2번지 공릉청춘카페 1층 ","서울특별시 노원구 화랑로 446, 공릉청춘카페 1층 (공릉동)","01849","구립공릉청춘카페","2020-03-31 09:36:26","U","2020-04-02 02:40:00.0","커피숍","206717.089112742    ","457272.197954704    ","커피숍","","","","","상수도전용","","","","","","","","","N","168.36","","",""
"3100000","3100000-104-2017-00218","20171227","","01","영업/정상","01","영업","","","","","070 42265065","33.00","139872","서울특별시 노원구 하계동 251-9 1층 ","서울특별시 노원구 한글비석로 97, 1층 (하계동)","01791","가재울지혜마루","2021-07-09 17:23:48","U","2021-07-11 02:40:00.0","커피숍","206364.183080372    ","459589.617674452    ","커피숍","","","","","상수도전용","","","","","","","","","N","33","","",""
"3100000","3100000-104-2017-00219","20171227","","01","영업/정상","01","영업","","","","","","51.90","139804","서울특별시 노원구 공릉동 441-91 1층 ","서울특별시 노원구 공릉로 191-4, 1층 (공릉동)","01834","청자다방 공릉점","2020-09-08 14:09:47","U","2020-09-10 02:40:00.0","커피숍","206874.79493041     ","458296.445834828    ","커피숍","","","","","상수도전용","","","","","","","","","N","51.9","","",""
"3100000","3100000-104-2017-00220","20171227","","03","폐업","02","폐업","20200304","","","","02  20911613","8.96","139837","서울특별시 노원구 상계동 1007-3번지 신선빌딩, 1층 ","서울특별시 노원구 동일로242길 66, 신선빌딩 1층 (상계동)","01628","롯데마켓999(수락2점)","2020-03-04 14:29:38","U","2020-03-06 02:40:00.0","일반조리판매","205111.044964196    ","463551.351389714    ","일반조리판매","","","","","","","","","","","","","","N","8.96","","",""
"3100000","3100000-104-2017-00221","20171229","","01","영업/정상","01","영업","","","","","","23.00","139821","서울특별시 노원구 상계동 581-197번지 수성약국 ","서울특별시 노원구 상계로1길 66, 1층 (상계동)","01693","땅스부대찌개 상계점","2020-03-11 09:38:02","U","2020-03-13 02:40:00.0","기타 휴게음식점","205356.934891071    ","461849.213352301    ","기타 휴게음식점","","","","","","","","","","","","","","N","23","","",""
"3100000","3100000-104-2018-00001","20180102","","03","폐업","02","폐업","20180511","","","","","73.90","139808","서울특별시 노원구 공릉동 684-36번지 스마일빌딩 1층 ","서울특별시 노원구 화랑로 419-13, 스마일빌딩 1층 (공릉동)","01860","카페휴","2018-05-11 09:22:06","I","2018-08-31 23:59:59.0","커피숍","206436.996813191    ","457285.306234414    ","커피숍","","","","","","","","","","","","","","N","73.9","","",""
"3100000","3100000-104-2018-00002","20180102","","03","폐업","02","폐업","20180302","","","","","10.00","139800","서울특별시 노원구 공릉동 89-1번지 대덕프라자 1층 106호","서울특별시 노원구 노원로1길 67, 대덕프라자 1층 106호 (공릉동)","01827","씨유화랑대역","2018-03-02 10:00:44","I","2018-08-31 23:59:59.0","편의점","207311.175792021    ","457610.711998051    ","편의점","","","","","","","","","","","","","","N","10","","",""
"3100000","3100000-104-2018-00003","20180103","","03","폐업","02","폐업","20180109","","","","","74.58","139816","서울특별시 노원구 상계동 371-2번지 백암빌딩 2층 ","서울특별시 노원구 노원로 456, 백암빌딩 2층 (상계동)","01684","파파스토리노원점","2018-01-09 16:29:54","I","2018-08-31 23:59:59.0","키즈카페","205811.254840779    ","461684.988590888    ","키즈카페","","","","","상수도전용","","","","","","","","","N","74.58","","",""
"3100000","3100000-104-2018-00004","20180103","","03","폐업","02","폐업","20210419","","","","","5.00","139845","서울특별시 노원구 월계동 379-50 1층 ","서울특별시 노원구 광운로 71, 1층 (월계동)","01892","세븐일레븐(성북역점)","2021-04-19 12:58:04","U","2021-04-21 02:40:00.0","편의점","205230.722047233    ","457932.770458524    ","편의점","","","","","","","","","","","","","","N","5","","",""
"3100000","3100000-104-2018-00005","20180108","","03","폐업","02","폐업","20200110","","","","","5.00","139801","서울특별시 노원구 공릉동 323-33번지 1층 ","서울특별시 노원구 동일로195길 14-5, 1층 (공릉동)","01852","주다르(jeu d'art)","2020-01-10 14:32:15","U","2020-01-12 02:40:00.0","커피숍","206212.109434415    ","458355.886599026    ","커피숍","","","","","상수도전용","","","","","","","","","N","5","","",""
"3100000","3100000-104-2018-00006","20180111","","03","폐업","02","폐업","20201215","","","","02  971 5050","23.10","139863","서울특별시 노원구 중계동 503 중계그린아파트 B 상가 101-3호","서울특별시 노원구 동일로 1279, 중계그린아파트 B 상가 1층 101-3호 (중계동)","01778","엄마손김밥","2020-12-15 17:15:46","U","2020-12-17 02:40:00.0","일반조리판매","205588.636016926    ","459964.099651861    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","23.1","","",""
"3100000","3100000-104-2018-00007","20180115","","03","폐업","02","폐업","20211025","","","","","49.00","139240","서울특별시 노원구 공릉동 393-4 진영빌딩 1층 ","서울특별시 노원구 동일로190길 41, 진영빌딩 1층 (공릉동)","01842","정다방","2021-10-25 17:20:35","U","2021-10-27 02:40:00.0","커피숍","206587.898861827    ","458193.262662121    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","49","","",""
"3100000","3100000-104-2018-00008","20180123","","03","폐업","02","폐업","20200103","","","","","19.80","139800","서울특별시 노원구 공릉동 120-2번지 1층 103호","서울특별시 노원구 화랑로51길 28, 1층 103호 (공릉동)","01801","베러댄와플서울여대점","2020-01-03 09:47:06","U","2020-01-05 02:40:00.0","커피숍","207819.06930737     ","458011.703844304    ","커피숍","","","","","상수도전용","","","","","","","","","N","19.8","","",""
"3100000","3100000-104-2018-00009","20180123","","03","폐업","02","폐업","20200917","","","","","59.91","139802","서울특별시 노원구 공릉동 320-107 1층 ","서울특별시 노원구 공릉로27길 8, 1층 (공릉동)","01837","던모스Dawnmoss","2020-09-17 16:17:41","U","2020-09-19 02:40:00.0","커피숍","206859.495141042    ","457668.829835792    ","커피숍","","","","","","","","","","","","","","N","59.91","","",""
"3100000","3100000-104-2018-00010","20180125","","01","영업/정상","01","영업","","","","","","38.83","139855","서울특별시 노원구 중계동 93-28번지 중계본동 지역아동센터 1층 ","서울특별시 노원구 중계로14길 53, 중계본동 지역아동센터 1층 (중계동)","01722","북카페찬샘","2018-01-25 15:45:14","I","2018-08-31 23:59:59.0","커피숍","207227.259525797    ","460926.806533217    ","커피숍","","","","","","","","","","","","","","N","38.83","","",""
"3100000","3100000-104-2018-00011","20180202","","03","폐업","02","폐업","20200826","","","","","28.00","139860","서울특별시 노원구 중계동 360-9 두타빌 B동 101호","서울특별시 노원구 한글비석로 245, 두타빌 B동 101호 (중계동)","01743","하루","2020-08-26 09:29:01","U","2020-08-28 02:40:00.0","일반조리판매","206670.816544196    ","460805.152066849    ","일반조리판매","","","","","","","","","","","","","","N","28","","",""
"3100000","3100000-104-2018-00012","20180205","","03","폐업","02","폐업","20181126","","","","","74.50","139240","서울특별시 노원구 공릉동 494-4번지 1층 ","서울특별시 노원구 동일로183길 12-14, 1층 (공릉동)","01857","이너모스트(INNERMOST)","2018-11-26 13:32:01","U","2018-11-28 02:40:00.0","커피숍","206369.889944914    ","457943.504981824    ","커피숍","","","","","상수도전용","","","","","","","","","N","74.5","","",""
"3100000","3100000-104-2018-00013","20180206","","01","영업/정상","01","영업","","","","","02  979 3937","5.00","139800","서울특별시 노원구 공릉동 172번지 서울과학기술대학교 1층 서울테크노파크동 ","서울특별시 노원구 공릉로 232, 서울과학기술대학교 1층 (공릉동)","01811","CU서울테크노파크점","2020-04-08 17:46:58","U","2020-04-10 02:40:00.0","편의점","206981.454072644    ","458960.471391303    ","편의점","","","","","","","","","","","","","","N","5","","",""
"3100000","3100000-104-2018-00014","20180208","","03","폐업","02","폐업","20200318","","","","","46.00","139803","서울특별시 노원구 공릉동 392-4번지 EnS빌딩 1층 102호","서울특별시 노원구 동일로190길 43-6, EnS빌딩 1층 102호 (공릉동)","01842","좋은하루","2020-03-18 13:18:49","U","2020-03-20 02:40:00.0","커피숍","206597.645826848    ","458224.723279455    ","커피숍","","","","","상수도전용","","","","","","","","","N","46","","",""
"3100000","3100000-104-2018-00015","20180212","","03","폐업","02","폐업","20190321","","","","","11.59","139924","서울특별시 노원구 중계동 360-2번지 청구3차아파트 ","서울특별시 노원구 중계로 225, 청구아파트상가 지층 109호 (중계동)","01742","뱅뱅베이커리","2019-03-21 16:10:03","U","2019-03-23 02:40:00.0","패스트푸드","206490.247358174    ","460830.615360327    ","패스트푸드","","","아파트지역","","상수도전용","","","","","","","","","N","11.59","","",""
"3100000","3100000-104-2018-00016","20180213","","01","영업/정상","01","영업","","","","","","30.00","139845","서울특별시 노원구 월계동 465-11번지 1층 ","서울특별시 노원구 광운로 27, 1층 (월계동)","01891","지지고광운대점","2018-08-23 09:52:38","I","2018-08-31 23:59:59.0","일반조리판매","205079.188071743    ","457543.891160846    ","일반조리판매","","","","","","","","","","","","","","N","30","","",""
"3100000","3100000-104-2018-00017","20180213","","03","폐업","02","폐업","20210120","","","","","30.00","139240","서울특별시 노원구 공릉동 379-25 3층 ","서울특별시 노원구 동일로191가길 22, 3층 (공릉동)","01852","아가랑베이비카페","2021-01-20 16:47:23","U","2021-01-22 02:40:00.0","키즈카페","206234.712111764    ","458186.32399261     ","키즈카페","","","","","","","","","","","","","","N","30","","",""
"3100000","3100000-104-2018-00018","20180220","","01","영업/정상","01","영업","","","","","02   9052190","3.00","139749","서울특별시 노원구 월계동 648번지 인덕대학연지스퀘어 ","서울특별시 노원구 초안산로 12, 인덕대학연지스퀘어 지하1층 (월계동)","01878","CU인덕대점","2018-02-20 14:59:12","I","2018-08-31 23:59:59.0","편의점","204790.424786507    ","458749.280581727    ","편의점","","","","","상수도전용","","","","","","","","","N","3","","",""
"3100000","3100000-104-2018-00019","20180221","","01","영업/정상","01","영업","","","","","","29.70","139240","서울특별시 노원구 공릉동 566-20번지 공릉상가 1층 104호","서울특별시 노원구 동일로180길 37, 공릉상가 1층 104호 (공릉동)","01845","서울마님죽","2018-03-02 17:04:31","I","2018-08-31 23:59:59.0","일반조리판매","206658.814079746    ","457822.100649643    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","29.7","","",""
"3100000","3100000-104-2018-00020","20180222","","01","영업/정상","01","영업","","","","","02 9754423","3.30","139842","서울특별시 노원구 월계동 320-11번지 사슴아파트상가 ","서울특별시 노원구 월계로55길 3, 사슴아파트 111호,112호 (월계동)","01865","CU월계사슴점","2018-02-22 13:28:20","I","2018-08-31 23:59:59.0","일반조리판매","205199.04912643     ","458821.008483722    ","일반조리판매","","","","","","","","","","","","","","N","3.3","","",""
"3100000","3100000-104-2018-00021","2018-02-27","","01","영업/정상","01","영업","","","","","","","139-749","서울특별시 노원구 월계동 648 인덕대학교","서울특별시 노원구 초안산로 12, 인덕대학교 내(학생휴게건물 옆쪽) (월계동)","01878","스테이큰","2023-02-13 19:20:11","U","2022-12-01 23:05:00.0","푸드트럭","204790.424786507","458749.280581727","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-104-2018-00022","20180227","","01","영업/정상","01","영업","","","","","","","139749","서울특별시 노원구 월계동 648번지 인덕대학교,인덕공업고등학교 ","서울특별시 노원구 초안산로 12, 인덕대학교 내(학생휴게건물 옆쪽) (월계동)","01878","꽈배기팩토리2","2019-03-04 14:12:54","U","2019-03-06 02:40:00.0","푸드트럭","204790.424786507    ","458749.280581727    ","푸드트럭","","","","","","","","","","","","","","N","0","","",""
"3100000","3100000-104-2018-00023","20180228","","01","영업/정상","01","영업","","","","","","6.60","139816","서울특별시 노원구 상계동 387-213번지 101,102호 ","서울특별시 노원구 상계로26길 13, 101,102호 (상계동)","01698","CU상계청솔점","2018-02-28 11:32:05","I","2018-08-31 23:59:59.0","편의점","206194.402375956    ","461747.923348514    ","편의점","","","","","상수도전용","","","","","","","","","N","6.6","","",""
"3100000","3100000-104-2018-00024","20180302","","01","영업/정상","01","영업","","","","","","58.00","139821","서울특별시 노원구 상계동 602-3번지 현성빌딩 104호","서울특별시 노원구 상계로 65, 현성빌딩 104호 (상계동)","01693","배스킨라빈스 노원로데오점","2018-03-22 17:31:43","I","2018-08-31 23:59:59.0","아이스크림","205420.745734828    ","461559.290918189    ","아이스크림","","","","","상수도전용","","","","","","","","","N","58","","",""
"3100000","3100000-104-2018-00025","20180302","","01","영업/정상","01","영업","","","","","","10.00","139800","서울특별시 노원구 공릉동 89-1번지 대덕프라자 ","서울특별시 노원구 노원로1길 67, 대덕프라자 1층 106호 (공릉동)","01827","CU화랑대역점","2018-03-03 10:37:40","I","2018-08-31 23:59:59.0","편의점","207311.175792021    ","457610.711998051    ","편의점","","","","","상수도전용","","","","","","","","","N","10","","",""
